user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
1536730,0.0,7.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
1536742,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,3.0
1536758,4.0,15.0,5.0,11.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0
1536815,5.0,9.0,5.0,5.0,0.0,9.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0
1536931,5.0,10.0,0.0,8.0,0.0,7.0,0.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0
1536959,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,5.0,5.0,0.0
1537086,24.0,18.0,0.0,17.0,0.0,13.0,0.0,20.0,20.0,0.0,0.0,5.0,0.0,0.0
1537133,33.0,14.0,19.0,14.0,8.0,12.0,0.0,15.0,24.0,5.0,3.0,28.0,0.0,6.0
1537143,4.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0
1537163,0.0,3.0,5.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,5.0,3.0
1537192,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537195,50.0,16.0,0.0,39.0,0.0,26.0,0.0,25.0,52.0,0.0,10.0,15.0,0.0,0.0
1537238,0.0,4.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,5.0,6.0,3.0,0.0
1537306,6.0,19.0,0.0,17.0,0.0,10.0,0.0,24.0,3.0,0.0,13.0,3.0,0.0,0.0
1537391,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537408,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537432,0.0,4.0,15.0,0.0,3.0,8.0,0.0,4.0,0.0,3.0,0.0,7.0,0.0,9.0
1537489,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
1537492,0.0,13.0,4.0,10.0,0.0,6.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,4.0
1537509,6.0,10.0,20.0,0.0,19.0,5.0,0.0,5.0,6.0,0.0,0.0,8.0,0.0,4.0
1537542,12.0,15.0,0.0,9.0,0.0,4.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
1537656,10.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,10.0,4.0,0.0,8.0,0.0,4.0
1537665,4.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,5.0
1537905,3.0,10.0,0.0,6.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
1537958,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537973,14.0,8.0,0.0,8.0,0.0,9.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0
1538040,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0
1538101,16.0,5.0,0.0,3.0,0.0,0.0,0.0,22.0,16.0,0.0,5.0,0.0,0.0,0.0
1538126,5.0,5.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0
1538193,14.0,15.0,4.0,14.0,5.0,23.0,0.0,13.0,9.0,5.0,0.0,16.0,0.0,6.0
1538198,6.0,8.0,7.0,0.0,4.0,15.0,0.0,5.0,6.0,0.0,0.0,21.0,5.0,7.0
1538205,15.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,15.0,0.0,0.0,3.0,0.0,0.0
1538504,20.0,16.0,5.0,14.0,3.0,15.0,0.0,18.0,12.0,4.0,15.0,15.0,4.0,0.0
1538529,3.0,9.0,8.0,0.0,4.0,8.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0
1538705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0
1538828,8.0,10.0,0.0,3.0,0.0,3.0,0.0,16.0,8.0,0.0,3.0,9.0,0.0,5.0
1538855,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538880,0.0,5.0,10.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
1538973,0.0,13.0,0.0,6.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1538981,3.0,14.0,0.0,5.0,0.0,4.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,4.0
1539001,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
1539025,0.0,0.0,0.0,13.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0
1539104,13.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1539170,0.0,9.0,8.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,3.0
1539177,0.0,19.0,0.0,12.0,0.0,14.0,0.0,13.0,0.0,0.0,8.0,3.0,0.0,3.0
1539370,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539412,0.0,10.0,0.0,4.0,0.0,3.0,0.0,10.0,0.0,0.0,3.0,5.0,0.0,8.0
1539414,9.0,4.0,6.0,0.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0
1539479,0.0,0.0,12.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0
1539554,0.0,14.0,0.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0
1539559,0.0,12.0,0.0,5.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1539636,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0
1539716,3.0,11.0,0.0,3.0,0.0,13.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,5.0
1539757,20.0,5.0,7.0,5.0,3.0,0.0,0.0,16.0,12.0,4.0,3.0,6.0,0.0,3.0
1539791,3.0,0.0,3.0,4.0,0.0,3.0,0.0,9.0,3.0,3.0,5.0,3.0,0.0,3.0
1539834,7.0,9.0,3.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0
1539850,20.0,4.0,0.0,4.0,3.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0
1539852,4.0,14.0,3.0,5.0,0.0,16.0,0.0,5.0,4.0,3.0,0.0,8.0,0.0,0.0
1539887,20.0,13.0,4.0,13.0,4.0,0.0,0.0,5.0,17.0,0.0,0.0,6.0,0.0,0.0
1539902,15.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0
1539918,20.0,19.0,4.0,26.0,0.0,9.0,0.0,21.0,13.0,0.0,12.0,3.0,0.0,6.0
1539956,3.0,13.0,25.0,5.0,13.0,13.0,0.0,10.0,3.0,0.0,0.0,21.0,0.0,4.0
1539969,5.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,3.0,0.0,0.0,0.0
1539978,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540009,14.0,14.0,0.0,8.0,0.0,5.0,0.0,11.0,10.0,0.0,3.0,4.0,0.0,0.0
1540125,22.0,9.0,0.0,4.0,0.0,5.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0
1540275,7.0,3.0,5.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0
1540430,0.0,12.0,0.0,5.0,0.0,3.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
1540436,3.0,14.0,4.0,4.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
1540437,4.0,10.0,0.0,5.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1540461,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,4.0
1540571,10.0,4.0,6.0,3.0,3.0,3.0,0.0,8.0,3.0,0.0,3.0,10.0,0.0,0.0
1540578,5.0,9.0,0.0,3.0,0.0,17.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0,0.0
1540747,0.0,13.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0
1540761,34.0,12.0,13.0,28.0,9.0,11.0,0.0,16.0,31.0,0.0,12.0,40.0,13.0,8.0
1540840,0.0,12.0,5.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1540892,8.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
1540918,5.0,8.0,5.0,4.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0
1540984,5.0,16.0,0.0,18.0,0.0,20.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1541027,3.0,13.0,0.0,3.0,0.0,10.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
1541051,12.0,20.0,0.0,20.0,3.0,15.0,0.0,31.0,7.0,0.0,13.0,0.0,0.0,0.0
1541128,0.0,14.0,0.0,5.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1541172,0.0,16.0,0.0,8.0,0.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1541221,0.0,13.0,0.0,8.0,0.0,10.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
1541259,15.0,3.0,16.0,0.0,3.0,3.0,0.0,19.0,8.0,0.0,5.0,18.0,0.0,17.0
1541354,0.0,4.0,12.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0
1541383,4.0,20.0,0.0,10.0,4.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1541394,4.0,13.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1541485,0.0,4.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0
1541514,8.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,4.0,0.0,0.0,0.0
1541515,15.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0
1541529,8.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0
1541555,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541562,0.0,12.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1541687,12.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0
1541713,8.0,9.0,17.0,0.0,12.0,9.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0
1541718,0.0,11.0,12.0,6.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,4.0,3.0
1541790,4.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
1541883,3.0,0.0,3.0,0.0,0.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
1541959,7.0,8.0,4.0,5.0,0.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,4.0
1541998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1542128,27.0,4.0,9.0,0.0,0.0,0.0,0.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0
1542205,3.0,5.0,5.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1542249,8.0,8.0,0.0,8.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
1542300,0.0,15.0,0.0,8.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1542316,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542372,3.0,10.0,0.0,0.0,0.0,8.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
1542401,0.0,14.0,0.0,8.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1542649,5.0,13.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
1542727,3.0,7.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
1542763,5.0,11.0,4.0,7.0,7.0,11.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
1542781,17.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,17.0,4.0,0.0,9.0,4.0,0.0
1542971,3.0,15.0,0.0,8.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1542992,18.0,0.0,0.0,13.0,0.0,4.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0
1543051,12.0,6.0,0.0,0.0,0.0,3.0,0.0,7.0,9.0,3.0,4.0,4.0,0.0,0.0
1543054,0.0,12.0,0.0,5.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,3.0
1543095,0.0,11.0,4.0,4.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
1543101,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0
1543110,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1543167,4.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0
1543302,8.0,4.0,0.0,18.0,0.0,16.0,0.0,15.0,4.0,0.0,17.0,0.0,0.0,0.0
1543425,0.0,15.0,0.0,6.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1543451,0.0,11.0,0.0,3.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0
1543484,7.0,4.0,7.0,0.0,0.0,8.0,0.0,19.0,4.0,0.0,4.0,16.0,0.0,15.0
1543573,12.0,13.0,0.0,17.0,0.0,0.0,0.0,13.0,9.0,0.0,3.0,0.0,0.0,0.0
1543590,0.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1543686,5.0,3.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,4.0,0.0,4.0
1543723,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543746,0.0,18.0,0.0,9.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
1543791,0.0,17.0,0.0,7.0,0.0,9.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0
1543855,0.0,7.0,5.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,4.0
1544006,4.0,8.0,0.0,0.0,0.0,5.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0
1544048,13.0,16.0,5.0,10.0,0.0,13.0,0.0,5.0,7.0,0.0,3.0,3.0,0.0,11.0
1544122,3.0,4.0,0.0,5.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
1544158,9.0,3.0,14.0,3.0,8.0,0.0,0.0,3.0,9.0,0.0,0.0,10.0,0.0,5.0
1544232,15.0,4.0,13.0,20.0,0.0,17.0,0.0,14.0,11.0,0.0,13.0,12.0,5.0,10.0
1544287,0.0,15.0,3.0,8.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,5.0
1544308,5.0,16.0,0.0,7.0,0.0,7.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
1544414,26.0,14.0,0.0,26.0,0.0,26.0,0.0,31.0,16.0,0.0,12.0,3.0,0.0,0.0
1544477,0.0,10.0,0.0,5.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1544567,0.0,3.0,14.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0
1544631,27.0,10.0,4.0,18.0,0.0,8.0,0.0,22.0,19.0,5.0,9.0,3.0,0.0,6.0
1544634,0.0,10.0,0.0,3.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1544748,12.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,4.0,3.0,0.0,8.0
1544793,0.0,15.0,0.0,8.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1544844,0.0,14.0,0.0,8.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1544878,22.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
1544885,0.0,20.0,0.0,10.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1544941,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544969,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545002,0.0,9.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,8.0
1545003,0.0,0.0,4.0,0.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0
1545053,3.0,17.0,0.0,14.0,0.0,15.0,0.0,12.0,0.0,4.0,8.0,0.0,0.0,0.0
1545064,28.0,10.0,0.0,28.0,0.0,19.0,0.0,14.0,22.0,0.0,7.0,9.0,0.0,4.0
1545079,39.0,10.0,21.0,28.0,13.0,42.0,0.0,35.0,32.0,4.0,12.0,42.0,8.0,3.0
1545114,0.0,4.0,5.0,0.0,6.0,4.0,0.0,5.0,0.0,3.0,5.0,8.0,0.0,0.0
1545183,4.0,10.0,0.0,7.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
1545205,0.0,13.0,4.0,10.0,0.0,0.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0
1545249,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0
1545379,0.0,17.0,0.0,9.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1545441,0.0,17.0,0.0,9.0,0.0,13.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
1545461,5.0,18.0,0.0,9.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0
1545546,0.0,13.0,0.0,7.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1545628,5.0,8.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0,0.0,0.0,3.0,0.0,3.0
1545804,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545836,7.0,18.0,17.0,15.0,16.0,8.0,0.0,9.0,4.0,0.0,5.0,9.0,0.0,0.0
1545844,0.0,3.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,4.0,0.0,0.0
1545918,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545984,7.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,5.0,3.0,0.0,3.0
1546037,8.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,5.0
1546100,0.0,8.0,3.0,0.0,0.0,9.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
1546372,0.0,13.0,5.0,5.0,0.0,9.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0
1546578,10.0,7.0,0.0,0.0,0.0,6.0,0.0,4.0,10.0,0.0,0.0,4.0,0.0,4.0
1546625,0.0,15.0,0.0,15.0,0.0,8.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0
1546688,4.0,7.0,0.0,0.0,0.0,8.0,0.0,6.0,4.0,0.0,0.0,10.0,0.0,5.0
1546712,3.0,15.0,4.0,8.0,0.0,12.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0
1546734,4.0,5.0,18.0,3.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0
1546792,7.0,19.0,0.0,12.0,0.0,5.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
1546841,5.0,14.0,0.0,4.0,0.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1546898,0.0,0.0,9.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0
1546905,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546910,0.0,11.0,0.0,4.0,0.0,14.0,0.0,8.0,0.0,5.0,0.0,3.0,0.0,3.0
1546947,37.0,16.0,3.0,32.0,0.0,30.0,0.0,25.0,36.0,0.0,16.0,21.0,11.0,0.0
1547165,0.0,12.0,0.0,6.0,0.0,7.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0
1547171,12.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0
1547222,12.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0
1547332,4.0,9.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,5.0,0.0,4.0,0.0,4.0
1547376,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,5.0,0.0,3.0,0.0,0.0
1547467,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0,0.0
1547510,7.0,7.0,0.0,4.0,0.0,15.0,0.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0
1547669,16.0,10.0,0.0,18.0,3.0,8.0,0.0,9.0,21.0,0.0,0.0,5.0,0.0,5.0
1547703,0.0,4.0,0.0,4.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1547726,28.0,9.0,0.0,22.0,0.0,3.0,0.0,5.0,36.0,0.0,4.0,0.0,0.0,0.0
1547745,4.0,13.0,3.0,8.0,0.0,10.0,0.0,4.0,4.0,0.0,4.0,10.0,0.0,5.0
1547751,13.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,8.0
1547753,5.0,16.0,3.0,17.0,0.0,11.0,0.0,12.0,5.0,0.0,4.0,4.0,0.0,0.0
1547938,5.0,11.0,0.0,10.0,0.0,0.0,0.0,23.0,0.0,5.0,12.0,0.0,0.0,0.0
1547950,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1548043,0.0,9.0,0.0,5.0,0.0,4.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0
1548074,16.0,14.0,9.0,17.0,5.0,19.0,0.0,5.0,16.0,4.0,0.0,9.0,0.0,10.0
1548162,4.0,0.0,6.0,8.0,0.0,11.0,0.0,14.0,4.0,0.0,6.0,0.0,0.0,0.0
1548220,3.0,0.0,4.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0
1548315,0.0,10.0,13.0,4.0,16.0,3.0,0.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0
1548383,0.0,15.0,0.0,8.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,3.0
1548434,6.0,19.0,5.0,10.0,0.0,4.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0
1548493,4.0,15.0,0.0,10.0,0.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
1548609,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1548642,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548647,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0
1548943,19.0,0.0,0.0,14.0,0.0,5.0,0.0,4.0,27.0,0.0,0.0,3.0,0.0,0.0
1549024,0.0,7.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,5.0
1549032,16.0,9.0,5.0,11.0,3.0,0.0,0.0,9.0,12.0,4.0,0.0,4.0,0.0,4.0
1549061,5.0,15.0,4.0,8.0,0.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1549149,0.0,4.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0
1549204,37.0,9.0,0.0,6.0,4.0,19.0,0.0,15.0,25.0,5.0,8.0,9.0,0.0,0.0
1549255,5.0,8.0,4.0,0.0,0.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
1549423,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,12.0
1549490,0.0,3.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
1549613,0.0,3.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0
1549667,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549699,0.0,3.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,4.0,5.0,0.0,0.0,5.0
1549768,0.0,8.0,3.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,4.0,5.0,0.0,5.0
1549786,17.0,0.0,15.0,0.0,9.0,12.0,0.0,10.0,9.0,4.0,0.0,11.0,0.0,3.0
1549805,5.0,12.0,5.0,3.0,0.0,4.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0
1549824,0.0,9.0,0.0,10.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0
1549908,5.0,12.0,8.0,7.0,0.0,13.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0
1549935,6.0,11.0,0.0,8.0,3.0,7.0,0.0,7.0,6.0,0.0,4.0,22.0,10.0,4.0
1549952,0.0,3.0,5.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,8.0
1549959,0.0,9.0,0.0,5.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1550320,24.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0
1550381,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,3.0
1550383,0.0,15.0,0.0,7.0,0.0,7.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
